21.230000	-0.0000020787
21.330000	-0.0000020705
21.430000	-0.0000020632
21.530000	-0.0000020546
21.630000	-0.0000020469
21.730000	-0.0000020453
21.830000	-0.0000020386
21.930000	-0.0000020333
22.030000	-0.0000020264
22.130000	-0.0000020216
22.230000	-0.0000020183
22.330000	-0.0000020129
22.430000	-0.0000020068
22.530000	-0.0000020000
22.630000	-0.0000019900
22.730000	-0.0000019818
22.830000	-0.0000019791
22.930000	-0.0000019716
23.030000	-0.0000019651
23.130000	-0.0000019596
23.230000	-0.0000019556
23.330000	-0.0000019530
23.430000	-0.0000019492
23.530000	-0.0000019431
23.630000	-0.0000019359
23.730000	-0.0000019315
23.830000	-0.0000019222
23.930000	-0.0000019168
24.030000	-0.0000019156
24.130000	-0.0000019094
24.230000	-0.0000019048
24.330000	-0.0000018987
24.430000	-0.0000018949
24.530000	-0.0000018922
24.630000	-0.0000018873
24.730000	-0.0000018837
24.830000	-0.0000018782
24.930000	-0.0000018713
25.030000	-0.0000018619
25.130000	-0.0000018553
25.230000	-0.0000018538
25.330000	-0.0000018475
25.430000	-0.0000018424
25.530000	-0.0000018355
25.630000	-0.0000018335
25.730000	-0.0000018301
25.830000	-0.0000018282
25.930000	-0.0000018239
26.030000	-0.0000018183
26.130000	-0.0000018121
26.230000	-0.0000018090
26.330000	-0.0000018010
26.430000	-0.0000017957
26.530000	-0.0000017951
26.630000	-0.0000017902
26.730000	-0.0000017868
26.830000	-0.0000017803
26.930000	-0.0000017775
27.030000	-0.0000017738
27.130000	-0.0000017715
27.230000	-0.0000017679
27.330000	-0.0000017643
27.430000	-0.0000017596
27.530000	-0.0000017536
27.630000	-0.0000017466
27.730000	-0.0000017403
27.830000	-0.0000017366
27.930000	-0.0000017349
28.030000	-0.0000017291
28.130000	-0.0000017241
28.230000	-0.0000017194
28.330000	-0.0000017173
28.430000	-0.0000017145
28.530000	-0.0000017131
28.630000	-0.0000017100
28.730000	-0.0000017052
28.830000	-0.0000017002
28.930000	-0.0000016954
29.030000	-0.0000016912
29.130000	-0.0000016853
29.230000	-0.0000016818
29.330000	-0.0000016814
29.430000	-0.0000016772
29.530000	-0.0000016741
29.630000	-0.0000016692
29.730000	-0.0000016656
29.830000	-0.0000016629
29.930000	-0.0000016607
